SizeKb,readmeSize,stargazers,language,forks_count,open_issues_count,DescLen,numOfContributors,isActive
120,0,0,Java,0,0,0,1,false
3180,4428,0,'Not Specified',0,0,0,30,false
144,2697,0,Objective-C,0,0,44,2,false
3564,4311,0,Ruby,0,0,32,14,false
0,0,0,'Not Specified',0,0,0,-1,false
0,0,0,'Not Specified',0,0,3,-1,false
160,644,0,PHP,0,0,140,1,false
100,0,0,'Not Specified',0,0,0,1,false
152,0,0,Other,1,0,0,2,false
148,0,1,Ruby,10,1,117,2,true
15852,157,0,C++,0,0,27,2,false
126,2704,0,Other,0,0,51,2,false
401,4509,0,JavaScript,0,0,0,5,false
120,0,0,C,0,0,59,1,false
59,0,0,Other,0,0,41,0,false
0,8,0,'Not Specified',0,0,0,1,false
24692,42,0,CSS,0,0,19,1,false
0,0,0,'Not Specified',0,0,2475,-1,false
244,232,0,HTML,0,0,25,1,false
200,0,0,Java,0,0,0,1,false
104,0,0,'Not Specified',0,0,0,0,false
132,0,0,Java,0,0,0,0,false
0,0,0,'Not Specified',0,0,2,-1,false
2869,914,0,C#,0,0,16,1,false
307,0,0,Ruby,0,0,40,5,false
1652,54,0,Java,0,0,30,25,false
0,9,0,'Not Specified',0,0,0,1,false
1826,0,0,Objective-C,0,0,271,3,false
5916,0,0,PHP,0,0,38,8,false
212,3104,0,'Not Specified',0,0,28,1,false
48600,0,0,Java,0,0,0,3,false
172,103,0,'Not Specified',0,0,0,2,false
784,943,0,Python,0,0,96,1,false
1719,11,0,Python,0,0,0,0,false
132,47,0,'Not Specified',0,0,24,1,false
413,21354,0,Java,0,0,23,1,false
4617,326,0,Python,0,0,0,4,false
100,0,0,'Not Specified',0,0,0,0,false
1924,4272,0,Java,0,0,0,2,false
100,0,0,'Not Specified',0,0,32,0,false
172,0,0,PHP,0,0,0,0,false
192,18,0,Objective-C,0,0,4,1,false
2200,1560,0,Objective-C,0,0,23,0,false
2987,353,0,C#,0,0,12,14,false
124,37,0,Other,0,0,27,1,false
2316,0,1,CSS,0,1,0,1,false
575,927,0,Other,1,0,916,2,false
24483,2068,0,JavaScript,0,0,55,30,false
114,3574,0,JavaScript,0,0,77,4,false
0,0,0,'Not Specified',0,0,2270,-1,false
1161,2042,0,JavaScript,0,0,76,14,false
0,0,0,'Not Specified',0,0,2508,-1,false
608,446,0,C,0,0,0,2,false
620,0,0,Python,0,0,54,6,false
86465,0,0,JavaScript,1,2,0,1,false
157332,0,1,'Not Specified',1,0,0,0,false
63504,0,0,PHP,0,0,6,1,false
143,23,0,JavaScript,0,0,10,2,false
132,0,0,Ruby,0,0,9,1,false
0,0,0,'Not Specified',0,0,47,-1,false
128,0,0,Java,0,0,0,0,false
0,0,0,'Not Specified',0,0,2335,-1,false
88,4213,0,Other,0,0,69,3,false
28636,0,0,Java,0,2,0,8,false
190,0,0,Python,0,0,48,1,false
1708,1471,0,Python,0,0,40,1,false
768,0,0,C++,0,0,79,0,false
3536,2092,1,Other,0,1,15,1,false
0,0,0,'Not Specified',0,0,0,-1,false
448,1741,0,'Not Specified',0,0,59,1,false
244,2391,0,'Not Specified',0,0,99,3,false
375,354,0,'Not Specified',0,0,0,1,false
132,9833,0,Other,1,0,31,1,false
0,10,0,'Not Specified',0,0,0,1,false
256,0,0,Python,0,0,0,1,false
1520,1385,2,Java,1,2,0,1,true
0,0,0,'Not Specified',0,0,2738,-1,false
208,1673,0,CSS,0,0,45,9,false
424,26,0,'Not Specified',0,0,0,1,false
0,0,0,'Not Specified',0,0,0,-1,false
340,71,0,HTML,0,0,23,1,false
132,108,0,Python,0,0,72,1,false
186,0,0,'Not Specified',0,0,39,3,false
1448,40,1,Other,0,0,23,1,false
3376,87,1,JavaScript,0,0,61,1,false
16360,3259,0,C#,0,0,57,1,false
184,882,0,Ruby,0,0,0,1,false
4425,0,0,'Not Specified',0,0,37,1,false
132,0,0,Other,0,0,0,1,false
0,0,0,'Not Specified',0,0,2660,-1,false
2276,124,0,'Not Specified',0,0,38,2,false
306,6897,0,'Not Specified',0,0,31,7,false
108,3736,0,Ruby,0,0,24,1,false
0,0,0,'Not Specified',0,0,0,-1,false
154,1993,0,'Not Specified',0,0,15,1,false
3352,2706,0,Other,0,2,0,1,false
0,38,0,'Not Specified',0,0,14,1,false
136,8,0,PHP,0,0,17,1,false
132,98,0,C#,0,0,0,1,false
25356,344,0,'Not Specified',0,0,0,2,false
124,14,0,'Not Specified',0,0,0,1,false
7106,0,0,'Not Specified',0,0,31,24,false
18559,3834,0,'Not Specified',0,0,58,30,false
188,250,0,Other,0,0,32,1,false
165177,296,2,C,2,1,15,2,false
164,0,0,Ruby,0,0,0,2,false
125,0,0,'Not Specified',0,0,0,1,false
0,0,0,'Not Specified',0,0,4,-1,false
3170,8284,0,'Not Specified',0,0,101,4,false
152,8205,0,Other,1,0,26,1,false
219,502,0,JavaScript,1,1,28,2,true
120,161,0,Java,0,0,107,1,false
5784,188,1,PHP,4,0,0,1,true
0,0,0,'Not Specified',0,0,11,-1,false
160,14743,0,Ruby,0,0,0,4,false
100,0,0,'Not Specified',0,0,22,1,false
8411,0,0,'Not Specified',0,0,71,2,false
134,0,0,'Not Specified',0,0,60,2,false
104,0,0,Java,0,0,0,1,false
55218,5942,0,'Not Specified',0,0,43,30,false
0,0,0,'Not Specified',0,0,34,-1,false
220,1625,0,C++,0,0,0,1,false
0,0,0,'Not Specified',0,0,0,-1,false
0,0,0,'Not Specified',0,0,1871,-1,false
128,4445,0,Ruby,0,0,36,2,false
59056,1887,0,'Not Specified',0,0,26,30,false
3801,5736,0,'Not Specified',0,0,71,25,false
0,0,0,'Not Specified',0,0,0,-1,false
0,0,0,'Not Specified',0,0,2718,-1,false
183,383,1,C,1,0,59,1,false
36962,3875,0,'Not Specified',0,0,108,30,false
0,94,0,'Not Specified',0,1,60,1,false
1587,2981,0,'Not Specified',0,0,35,6,false
0,0,0,'Not Specified',0,0,3618,-1,false
81672,0,0,JavaScript,0,0,32,3,false
149,5416,0,JavaScript,0,0,39,6,false
7832,0,0,'Not Specified',0,0,7,30,false
0,0,0,'Not Specified',0,0,0,-1,false
25649,2944,0,'Not Specified',0,0,0,3,false
640,0,0,CSS,0,0,18,1,false
340,10502,0,Ruby,1,0,26,1,false
120,148,0,'Not Specified',0,1,116,1,false
360,2374,1,Objective-C,0,0,64,1,false
308,1740,0,'Not Specified',0,0,0,8,false
721,2649,0,'Not Specified',0,0,22,30,false
472,496,0,'Not Specified',0,0,26,0,false
369,3194,0,'Not Specified',0,0,19,8,false
116,0,1,PHP,0,0,0,1,false
204,344,0,Other,0,0,0,1,false
2044,153,0,JavaScript,0,0,0,2,false
100,0,0,Python,0,0,0,1,false
120,1245,0,JavaScript,0,0,0,1,false
220,1887,0,'Not Specified',0,0,57,0,false
12492,153,0,JavaScript,0,0,0,2,false
0,0,0,'Not Specified',0,0,2494,-1,false
104,179,0,'Not Specified',0,0,0,1,false
4885,0,0,'Not Specified',0,0,62,30,false
2308,0,0,JavaScript,0,0,26,1,false
360,299,0,'Not Specified',0,0,25,2,false
18192,154,0,JavaScript,0,0,0,4,false
250,390,1,'Not Specified',0,0,31,2,false
21744,749,0,Objective-C,0,2,80,1,false
5095,8539,0,'Not Specified',0,0,124,3,false
104,0,0,'Not Specified',0,0,0,1,false
176,645,0,C#,0,0,17,1,false
20384,154,0,JavaScript,0,0,0,2,false
599,5113,0,Other,0,0,52,23,false
7249,5916,0,'Not Specified',0,0,32,30,false
108,0,0,CSS,0,0,0,1,false
152,0,0,Java,0,0,0,1,false
88536,6912,0,'Not Specified',0,0,17,30,false
62801,130,1,PHP,0,0,88,4,false
172,283,12,Other,2,0,33,1,true
1036,4905,0,'Not Specified',0,0,43,2,false
812,1321,1,Other,0,0,38,26,false
4039,0,0,PHP,1,0,28,14,false
0,24,0,'Not Specified',0,0,0,1,false
128,0,0,'Not Specified',0,0,15,1,false
1984,51618,0,'Not Specified',0,0,195,1,false
19684,10,0,C,0,0,0,3,false
160,0,0,CSS,0,0,0,1,false
21436,9276,0,'Not Specified',0,0,71,4,false
1088,10,0,C,0,0,0,2,false
2949,1785,0,'Not Specified',0,0,138,13,false
28436,16,0,C,0,0,0,20,false
236,785,0,Python,1,1,25,2,false
1204,1516,0,Other,0,0,31,0,false
180,440,0,JavaScript,0,0,76,1,false
109748,12,0,C,0,0,0,30,false
124,1918,0,'Not Specified',0,0,0,1,false
6860,2932,0,'Not Specified',0,1,97,1,false
946,1048,0,'Not Specified',0,0,22,7,false
128017,4196,0,Ruby,0,0,13,30,false
44,106,1,Java,0,0,76,2,true
498,3072,0,'Not Specified',0,0,22,18,true
112,2182,0,Ruby,0,0,19,1,false
1896,0,1,C,1,0,0,0,false
49388,338,0,C,0,0,50,1,false
140,979,0,'Not Specified',0,0,0,1,false
2057,3471,0,'Not Specified',0,0,0,30,false
164,640,3,JavaScript,0,1,58,1,true
295,88,0,Python,0,0,62,1,false
3311,71,0,'Not Specified',0,0,41,1,false
643,275,0,'Not Specified',0,0,69,2,false
187,19450,0,'Not Specified',0,0,70,2,false
23256,1310,0,Objective-C,0,0,0,1,false
62,607,1,'Not Specified',1,0,117,2,false
132,26,0,'Not Specified',0,0,18,1,false
136,21,0,'Not Specified',0,0,40,1,false
168,304,0,Objective-C,0,0,38,1,false
224,170,0,Java,0,0,40,1,false
103,607,1,'Not Specified',0,0,117,2,false
312,46,0,Java,0,0,18,1,false
296,51,0,Ruby,0,0,17,1,false
228,316,2,Objective-C,0,0,46,1,true
144,0,0,Java,0,0,14,1,false
196,0,0,PHP,0,0,87,1,false
3044,0,0,Other,0,0,39,1,false
23644,0,0,JavaScript,0,0,0,1,false
128,0,0,C++,0,0,0,1,false
6053,7580,0,Other,0,0,32,30,false
0,0,0,'Not Specified',0,0,0,-1,false
232,112,0,Python,0,1,28,1,false
2026,3192,0,Other,0,0,0,1,false
564,131,0,Python,0,1,19,2,true
0,34,0,'Not Specified',0,0,20,1,false
6037,3584,0,'Not Specified',0,0,37,2,false
192,0,0,Other,0,0,0,4,false
340,0,0,Ruby,0,0,43,1,false
108,0,0,'Not Specified',0,0,0,1,false
260,499,1,C#,1,0,0,1,false
160,6917,0,Python,0,0,59,1,false
11501,30873,0,JavaScript,0,0,557,8,false
184,43,1,C++,0,0,0,1,false
132,249,0,PHP,0,0,0,0,false
412,0,0,'Not Specified',0,0,60,4,false
108,0,0,CSS,0,0,78,1,false
7476,9431,0,Other,0,0,0,30,false
7204,24,0,C,0,0,0,3,false
140,0,0,C++,0,0,41,0,false
5492,10,0,C,0,0,0,30,false
270,193,0,'Not Specified',0,0,77,1,false
206,204,0,'Not Specified',0,0,67,3,false
20,3143,3,JavaScript,1,0,42,1,true
212,753,0,Other,0,0,233,1,false
116,0,0,'Not Specified',0,1,9,1,true
108,0,0,Other,0,0,0,1,false
6026,0,0,'Not Specified',0,0,47,1,false
39407,4464,0,'Not Specified',0,0,21,14,false
800,1643,0,'Not Specified',0,0,61,14,false
2768,145,1,JavaScript,0,0,40,0,false
228,0,0,Python,0,0,0,25,false
232,256,0,Other,0,0,81,2,false
22443,1819,0,CSS,0,0,20,23,false
532,0,0,'Not Specified',0,0,37,4,false
1140,938,0,CSS,0,0,85,22,false
0,0,0,'Not Specified',0,0,0,-1,false
984,28,0,CSS,0,0,15,1,false
208,0,0,Other,0,0,0,1,false
136,119,0,Python,0,0,0,1,false
2592,19807,0,'Not Specified',0,0,205,12,false
4860,0,0,Java,0,0,0,1,false
136,92,0,Other,0,0,0,1,false
252,13219,0,'Not Specified',0,0,47,2,false
141,230,0,'Not Specified',0,0,0,1,false
140,0,0,C++,0,0,40,0,false
100,0,0,C#,0,0,0,1,false
568,2136,0,'Not Specified',1,0,83,1,false
1216,0,0,JavaScript,0,0,0,1,false
110358,6040,0,C++,0,0,3,3,false
24084,136,1,HTML,0,0,0,2,false
116,177,0,JavaScript,0,0,0,1,false
0,0,0,'Not Specified',0,0,20,-1,false
0,0,0,'Not Specified',0,0,2373,-1,false
257,2828,0,PHP,0,0,67,7,false
156,19,1,Other,0,0,10,1,false
0,0,0,'Not Specified',0,0,2432,-1,false
3903,3837,0,Java,0,0,48,14,false
19929,2241,0,CSS,0,0,85,23,false
336,1067,0,Ruby,1,0,0,1,false
288,110,0,JavaScript,0,0,46,1,false
14474,0,0,C,0,0,61,30,false
75425,0,0,C,0,0,43,30,false
3304,2605,0,PHP,0,0,34,1,false
189,327,0,Other,1,0,42,2,true
0,0,0,'Not Specified',0,0,2578,-1,false
122,1625,0,'Not Specified',0,0,51,1,false
118,414,0,Other,1,0,20,1,false
0,0,0,'Not Specified',0,0,2582,-1,false
30620,0,0,JavaScript,0,0,34,0,false
4034,0,0,Python,0,0,0,10,false
2964,1109,0,CSS,0,0,39,1,false
22800,0,0,Python,0,0,46,30,false
424,0,0,C,0,9,55,1,false
120,53,0,'Not Specified',0,0,28,1,false
120,0,0,Other,0,0,5,1,false
656,40,0,'Not Specified',0,0,15,2,false
7150,0,0,JavaScript,0,0,263,9,false
64883,529,0,JavaScript,0,0,46,4,false
0,0,0,'Not Specified',0,0,3304,-1,false
7652,0,0,HTML,0,0,0,1,false
66,0,0,C++,0,0,23,2,false
272,338,0,Java,0,0,0,1,false
17022,7251,0,Python,0,0,20,30,false
285,2778,0,'Not Specified',0,0,192,30,false
1405,9665,0,PHP,0,0,69,14,false
1244,0,0,Python,0,0,0,3,false
5704,39687,0,JavaScript,0,0,31,30,false
188,11,0,Java,0,0,0,2,false
0,0,0,'Not Specified',0,0,2756,-1,false
264,0,0,Other,0,0,33,1,false
19204,0,0,Java,0,0,0,1,false
1590,5150,0,JavaScript,0,0,43,30,false
0,0,0,'Not Specified',0,0,2838,-1,false
100768,0,0,JavaScript,0,0,36,1,false
33288,652,0,Python,0,0,43,30,false
100,0,0,HTML,0,0,4,1,false
5304,0,0,Python,0,0,62,30,false
160,0,0,Java,0,0,101,1,false
19612,2230,0,C++,0,0,37,8,false
0,0,0,'Not Specified',0,0,2793,-1,false
176,1282,0,C,0,0,0,1,false
0,0,0,'Not Specified',0,17,52,-1,false
108,0,0,Python,0,0,0,1,false
100,0,0,'Not Specified',0,0,25,1,false
120,190,0,'Not Specified',0,0,167,1,false
0,0,0,'Not Specified',0,0,0,-1,false
0,0,0,'Not Specified',0,0,3021,-1,false
120540,0,0,Python,0,0,44,25,false
120,6,0,'Not Specified',0,0,0,1,false
143,3536,0,'Not Specified',0,0,38,3,false
217668,7288,0,JavaScript,0,0,68,30,false
408,60,0,PHP,0,0,38,1,false
33208,21,0,CSS,0,4,0,1,false
176,0,0,Java,0,0,5,1,false
1470,2713,0,PHP,0,0,21,16,false
1756,4829,0,Other,0,0,105,18,false
16936,0,0,Python,0,0,0,1,false
0,0,0,'Not Specified',0,0,64,-1,false
172,112,0,'Not Specified',0,0,35,1,false
30412,0,0,PHP,0,0,0,1,false
180,0,0,Ruby,1,0,83,1,false
0,0,0,'Not Specified',0,0,2570,-1,false
143,0,0,Java,1,0,12,1,false
120,14,0,'Not Specified',0,0,0,1,false
110,336,0,Other,0,0,36,2,true
124,12,0,HTML,0,0,0,1,false
71,1166,0,PHP,0,0,40,2,false
360,0,0,PHP,0,0,0,1,false
0,0,0,'Not Specified',0,0,3086,-1,false
570,23989,0,HTML,0,0,80,30,false
5221,2085,0,JavaScript,0,0,45,7,false
0,0,0,'Not Specified',0,0,3567,-1,false
125,1227,0,Other,0,0,72,2,false
967,1313,0,PHP,0,0,117,1,false
128,576,0,PHP,0,0,0,1,false
144,20,0,HTML,0,0,0,1,false
1456,1718,0,Java,0,0,78,1,false
740,50,0,Other,0,0,23,1,false
313,832,0,Ruby,0,0,79,1,false
528,268,0,JavaScript,0,3,24,1,false
140,0,0,Objective-C,0,0,35,1,false
0,0,0,'Not Specified',0,0,5506,-1,false
461,69,0,HTML,0,0,41,23,false
3453,4321,0,JavaScript,0,0,40,30,false
125,16,0,Python,0,0,0,5,false
140,0,0,Other,0,0,45,1,false
108,0,0,'Not Specified',0,0,0,0,false
111,4213,0,Other,0,0,69,3,false
124,0,0,Python,0,0,0,0,false
763,2391,0,Objective-C,0,0,70,1,false
700,163,1,C++,0,0,0,1,false
157,12688,0,'Not Specified',0,0,37,8,false
124,0,0,'Not Specified',0,0,0,0,false
14608,8,0,JavaScript,0,0,0,2,false
9339,4381,1,JavaScript,0,1,41,14,true
5921,4851,0,Java,0,0,101,30,false
0,74,0,'Not Specified',0,0,0,1,false
428,0,0,'Not Specified',0,0,15,1,false
140,0,19,Other,3,0,26,1,true
0,0,0,'Not Specified',0,0,0,-1,false
8662,6968,0,C++,0,0,65,30,false
139,1187,0,'Not Specified',0,0,29,1,false
3296,0,0,Other,0,0,16,1,false
164,0,0,Ruby,0,0,0,0,false
108,0,0,Other,0,0,12,2,false
108,0,0,'Not Specified',0,0,23,1,false
12716,996,0,C#,0,0,0,1,false
157,12688,0,'Not Specified',0,0,37,8,false
156,165,0,Ruby,0,0,32,1,false
0,20,0,'Not Specified',0,0,0,1,false
27488,6915,0,Other,0,0,40,1,false
106,4213,0,Other,0,0,69,3,false
3944,170,1,C#,0,0,104,1,false
124,0,0,Other,0,0,0,1,false
0,0,0,'Not Specified',0,0,0,-1,false
312,70,0,JavaScript,0,0,30,1,false
228,1112,0,Other,0,0,38,1,false
107,4213,0,Other,0,0,69,3,false
128,40,0,'Not Specified',0,0,0,1,false
712,469,4,JavaScript,0,4,95,1,true
106,4213,0,Other,0,0,69,3,false
172,75,0,'Not Specified',0,0,0,1,false
152,1380,1,C,1,0,71,1,false
157,12688,0,'Not Specified',0,0,37,8,false
256,2385,0,Other,0,0,66,1,false
0,30,0,'Not Specified',0,0,0,1,false
2234,1367,1,'Not Specified',0,0,104,1,true
0,135,0,'Not Specified',0,0,35,1,false
108,0,0,Ruby,0,0,0,1,false
88,2543,0,'Not Specified',0,0,55,1,false
272,14,0,Python,0,0,0,2,false
107797,1941,16,Java,4,7,34,2,true
157,12688,0,'Not Specified',0,0,37,8,false
0,0,0,'Not Specified',0,0,0,-1,false
157,12688,0,'Not Specified',0,0,37,8,false
157,12688,0,'Not Specified',0,0,37,8,false
411,845,0,'Not Specified',0,0,24,2,false
136,0,0,PHP,0,0,4,1,false
157,12688,0,'Not Specified',0,0,37,8,false
460,1904,0,Python,0,0,52,5,false
580,0,0,Other,0,0,17,1,false
3519,403,0,'Not Specified',0,0,0,4,false
157,12688,0,'Not Specified',0,0,37,8,false
9395,1553,0,Other,0,0,28,3,false
276,4734,0,Other,0,0,40,1,false
136,0,0,'Not Specified',0,0,0,1,false
156,440,0,Other,0,0,0,1,false
157,12688,0,'Not Specified',0,0,37,8,false
55,0,16,Python,2,0,62,3,false
124,0,0,Other,0,0,23,1,false
111,4213,0,Other,0,0,69,3,false
464,0,0,JavaScript,0,0,0,1,false
157,12688,0,'Not Specified',0,0,37,8,false
132,50,0,'Not Specified',0,0,0,1,false
144,754,0,'Not Specified',0,0,90,1,false
204,5400,0,PHP,0,0,132,7,false
1061,0,0,'Not Specified',0,0,107,5,false
194,0,0,Ruby,0,0,0,3,false
144,323,0,Other,0,0,46,1,false
60080,2654,0,'Not Specified',0,0,0,2,false
0,26,0,'Not Specified',0,0,0,1,false
157,12688,0,'Not Specified',0,0,37,8,false
1175,0,0,JavaScript,0,0,60,20,false
128,40,0,'Not Specified',0,0,0,1,false
106,4213,0,Other,0,0,69,3,false
59624,52,0,Other,0,0,0,1,false
0,0,0,'Not Specified',0,0,0,-1,false
0,16,0,'Not Specified',0,0,0,1,false
157,12688,0,'Not Specified',0,0,37,8,false
157,12688,0,'Not Specified',0,0,37,8,false
128,0,0,'Not Specified',0,0,29,1,false
168,44,2,Other,0,0,30,1,false
163,3170,10,Other,11,1,53,1,true
136,0,0,PHP,0,0,0,1,false
8796,651,0,HTML,0,0,183,1,false
157,12688,0,'Not Specified',0,0,37,8,false
99,4213,0,Other,0,0,69,3,false
248,2934,0,Other,0,0,46,1,false
180,4705,0,'Not Specified',0,0,67,1,false
132,835,0,'Not Specified',0,0,103,1,false
0,0,0,'Not Specified',0,0,11,-1,false
151,5370,0,JavaScript,0,0,41,4,false
72266,4506,0,'Not Specified',0,0,22,30,false
192,1932,0,Other,0,0,0,1,false
0,0,0,'Not Specified',0,0,16,-1,false
2237,717,0,CSS,0,0,98,1,true
92,0,0,Java,0,0,0,1,true
0,0,0,'Not Specified',0,0,0,-1,true
38,116,0,CSS,1,0,26,1,true
21,0,0,Java,0,0,22,1,true
165,7682,0,JavaScript,0,0,27,24,true
4,0,0,Other,0,0,25,1,true
68,197,0,HTML,0,0,0,7,true
8177,717,0,CSS,0,0,0,0,true
13107,4188,0,C#,0,0,180,5,true
53467,905,0,C#,0,0,228,5,true
5940,1662,0,Java,0,0,71,15,true
12179,3891,0,C#,0,0,242,5,true
624,3529,0,C#,0,0,292,1,true
78,122,0,Python,0,0,49,1,true
13,0,0,JavaScript,0,28,0,0,true
402,352,0,Other,0,0,44,1,true
78639,0,0,HTML,0,0,19,1,true
81,2211,0,Ruby,0,0,0,15,true
1,0,0,'Not Specified',0,0,0,0,true
31,4326,0,JavaScript,0,0,40,2,true
12,0,0,Ruby,0,1,0,1,true
19623,65,0,Other,0,0,41,1,true
14185,0,0,JavaScript,0,0,47,30,true
0,0,0,'Not Specified',0,0,0,-1,true
12,0,0,Python,0,0,57,1,true
20,7689,0,CSS,0,0,0,16,true
11,0,0,'Not Specified',0,0,76,0,true
5,93,0,'Not Specified',0,0,64,1,true
0,17,0,'Not Specified',0,0,0,1,true
0,0,0,'Not Specified',0,0,0,-1,true
147,12646,0,Ruby,0,0,57,6,true
13,0,0,Python,0,0,31,1,true
19,163,0,Other,0,0,71,1,true
18702,4315,0,C#,0,0,42,12,true
40,872,0,JavaScript,0,0,0,2,true
1038557,0,0,Other,0,0,0,30,true
4,35,0,'Not Specified',0,0,21,1,true
1586,14328,0,Ruby,0,0,0,5,true
0,0,0,'Not Specified',0,0,0,-1,true
17,2343,0,C++,0,0,35,1,true
302118,7559,0,CSS,0,0,66,18,true
18,41,1,Other,0,0,24,1,true
91039,0,0,JavaScript,0,0,99,30,true
2365,1469,0,Java,0,0,51,4,true
22382,0,0,Other,0,0,33,1,true
24,64,0,C++,0,0,0,2,true
4231,2972,0,Java,0,0,40,30,true
1365,540,0,CSS,0,0,0,8,true
0,42,0,'Not Specified',0,0,0,1,true
159,3552,0,Java,0,0,185,1,true
325,0,0,Java,0,0,132,2,true
53,0,1,Other,0,0,49,1,true
0,0,0,'Not Specified',0,0,8,-1,true
36,2926,0,Java,0,0,40,1,true
22391,5764,0,C#,0,0,135,5,true
0,0,0,'Not Specified',0,0,11,-1,true
929,413,0,C#,0,0,236,2,true
14,344,0,JavaScript,0,0,45,2,true
150,2379,0,Objective-C,0,0,64,3,true
71,0,0,Java,0,0,0,1,true
0,50,0,'Not Specified',0,0,27,1,true
10717,8705,0,Other,0,0,33,17,true
734,2799,0,'Not Specified',0,0,44,15,true
213,0,0,Other,0,0,37,0,true
115,1753,0,Other,0,0,42,8,true
5225,5578,0,Objective-C,0,0,61,1,true
140,2272,0,Other,0,0,43,2,true
4805,85,0,Other,0,0,31,4,true
7,4213,0,Other,0,0,69,3,true
11905,3336,0,PHP,0,0,63,11,true
10428,189,0,JavaScript,0,0,43,2,true
0,0,0,'Not Specified',0,0,0,-1,true
1,0,0,'Not Specified',0,0,0,1,true
64,256,1,Python,0,2,37,1,true
11,16,0,'Not Specified',0,0,0,1,true
0,61,0,'Not Specified',0,0,41,1,true
0,0,0,'Not Specified',0,0,0,-1,true
1241,0,0,CSS,0,0,31,1,true
58631,780,0,HTML,0,0,45,1,true
11,1368,0,Ruby,0,0,0,12,true
15,4244,0,Java,0,0,28,2,true
7780,6587,0,Java,0,0,51,16,true
29,13,0,Ruby,0,0,0,1,true
2,91,0,HTML,0,0,74,1,true
286,428,0,CSS,0,0,48,1,true
0,0,0,Other,0,0,0,1,true
248,0,0,Python,0,0,43,1,true
161,1828,0,Ruby,0,0,59,1,true
0,0,0,'Not Specified',0,0,0,-1,true
0,6,0,'Not Specified',0,0,0,1,true
300,4665,0,JavaScript,1,0,0,30,true
462,1144,0,C#,0,0,233,1,true
0,0,0,'Not Specified',0,0,36,-1,true
19957,0,0,'Not Specified',0,0,31,1,true
18,0,0,Python,0,0,17,1,true
254,3813,0,C#,0,0,152,2,true
141698,0,0,C,0,0,41,4,true
919,10880,0,Python,0,0,10,4,true
389,4241,1,Ruby,0,0,0,1,true
0,0,0,'Not Specified',0,0,13,-1,false
0,0,0,'Not Specified',0,0,18,-1,false
0,18,0,'Not Specified',0,0,0,1,false
248,1198,0,Python,0,0,78,1,false
9612,1357,0,Other,0,0,24,11,false
220,99,0,Python,0,0,60,2,false
0,62,0,'Not Specified',0,0,18,1,false
356,0,0,Python,0,0,122,10,false
3326,91,0,JavaScript,0,0,44,2,false
23679,0,0,Python,0,0,23,4,false
215,0,0,C,0,0,0,1,false
0,0,0,'Not Specified',0,0,0,-1,false
328,1400,0,Other,0,0,50,1,false
341,119,0,Other,0,0,88,12,false
7184,1354,1,Python,0,0,85,1,false
1136,0,0,Ruby,0,0,88,4,false
0,0,0,'Not Specified',0,0,4,-1,false
137411,2615,0,Objective-C,0,0,34,30,false
0,18,0,'Not Specified',0,0,17,1,false
144,0,0,Java,0,0,0,0,false
187216,575,0,Ruby,0,0,25,30,false
248,355,0,Python,0,0,101,1,false
995,0,0,Python,0,0,44,30,false
21970,454,0,C++,0,0,26,1,false
0,0,0,'Not Specified',0,0,0,-1,false
108,0,0,'Not Specified',0,0,14,0,false
1128,1339,8,CSS,16,3,40,3,true
0,0,0,'Not Specified',0,0,19,-1,false
136,0,0,Ruby,0,0,0,0,false
0,0,0,'Not Specified',0,0,38,-1,false
128,0,0,Python,0,0,0,1,false
1144,0,0,C,0,0,0,2,false
3447,2485,0,C++,0,0,21,6,false
404,12,0,PHP,0,0,0,1,false
152,0,0,JavaScript,0,0,13,1,false
129,332,0,Python,0,0,49,1,false
3062,3077,0,Other,0,0,0,3,false
114,0,0,Other,0,0,47,1,false
0,24,0,'Not Specified',0,0,0,1,false
0,74,0,'Not Specified',0,0,38,1,false
144,110,0,'Not Specified',0,0,34,1,false
372,0,0,JavaScript,0,0,0,1,false
0,0,0,'Not Specified',0,0,0,-1,false
179,1640,0,JavaScript,0,0,83,3,false
117,0,0,'Not Specified',13,0,0,0,false
2912,0,0,Python,0,0,216,30,false
6894,7228,0,Other,0,0,21,30,false
0,26,0,'Not Specified',0,0,0,1,false
148,4773,0,Java,0,0,0,1,false
628,0,1,C++,5,0,25,1,false
3158,123,4,C,5,0,40,1,true
106,4213,0,Other,0,0,69,3,false
232,0,60,'Not Specified',3,9,41,2,true
784,0,0,Python,0,0,225,2,false
10576,1718,0,Java,0,0,21,1,false
16271,55,0,CSS,0,0,42,2,false
541,97,0,Java,0,0,79,1,false
17040,156,0,CSS,0,0,65,1,false
20040,0,0,PHP,0,0,0,30,true
0,0,0,'Not Specified',0,0,9,-1,false
4950,5241,0,Java,0,0,17,30,false
2763,0,2,JavaScript,0,0,42,5,true
151,1003,8,'Not Specified',0,0,21,1,true
2165,0,0,Java,0,0,110,1,false
260,20,0,JavaScript,0,0,0,2,false
565489,0,0,C,0,0,63,30,false
7288,0,0,Java,1,0,26,1,false
27990,0,0,Other,1,13,62,3,false
76,0,0,PHP,0,0,38,1,true
156,194,2,Objective-C,1,0,31,1,false
5284,5736,0,'Not Specified',0,0,0,1,false
7796,556,0,Other,0,0,76,1,false
27201,9088,0,Other,0,0,68,15,false
7719,21,0,Ruby,0,0,0,2,false
336,2061,0,PHP,0,0,24,1,false
860,1627,0,CSS,0,0,33,5,false
